valid-loss_step,step,valid-loss_epoch,valid-acc_epoch,epoch,train-loss_epoch,train-loss_step
,31,1.348791241645813,0.47497323155403137,31,,
,31,,,31,1.3648619651794434,
1.3398950099945068,32,,,,,
,32,1.3398950099945068,0.4834212362766266,32,,
,32,,,32,1.3582737445831299,
1.3300994634628296,33,,,,,
,33,1.3300994634628296,0.4877047538757324,33,,
,33,,,33,1.348352313041687,
1.3200219869613647,34,,,,,
,34,1.3200219869613647,0.49054059386253357,34,,
,34,,,34,1.338913083076477,
1.3097772598266602,35,,,,,
,35,1.3097772598266602,0.49474477767944336,35,,
,35,,,35,1.3308062553405762,
1.299095869064331,36,,,,,
,36,1.299095869064331,0.5008130669593811,36,,
,36,,,36,1.3199266195297241,
1.2880772352218628,37,,,,,
,37,1.2880772352218628,0.5095585584640503,37,,
,37,,,37,1.3095359802246094,
1.27726411819458,38,,,,,
,38,1.27726411819458,0.5178082585334778,38,,
,38,,,38,1.2984875440597534,
1.2669390439987183,39,,,,,
,39,1.2669390439987183,0.5238170623779297,39,,
,39,,,39,1.288205862045288,
1.2567063570022583,40,,,,,
,40,1.2567063570022583,0.5273470282554626,40,,
,40,,,40,1.2778743505477905,
1.2464320659637451,41,,,,,
,41,1.2464320659637451,0.5296672582626343,41,,
,41,,,41,1.2679191827774048,
1.2365474700927734,42,,,,,
,42,1.2365474700927734,0.5315710306167603,42,,
,42,,,42,1.2582085132598877,
1.2271939516067505,43,,,,,
,43,1.2271939516067505,0.5337722897529602,43,,
,43,,,43,1.2477213144302368,
1.2179458141326904,44,,,,,
,44,1.2179458141326904,0.5375203490257263,44,,
,44,,,44,1.2404470443725586,
1.209082007408142,45,,,,,
,45,1.209082007408142,0.5426565408706665,45,,
,45,,,45,1.2309497594833374,
1.2010422945022583,46,,,,,
,46,1.2010422945022583,0.5469003915786743,46,,
,46,,,46,1.2233036756515503,
1.1934704780578613,47,,,,,
,47,1.1934704780578613,0.5498948693275452,47,,
,47,,,47,1.2157201766967773,
1.1863212585449219,48,,,,,
,48,1.1863212585449219,0.5514020323753357,48,,
,48,,,48,1.2070047855377197,
,49,,,49,,1.2006640434265137
1.1798763275146484,49,,,,,
,49,1.1798763275146484,0.5529885292053223,49,,
,49,,,49,1.2006640434265137,
1.173643946647644,50,,,,,
,50,1.173643946647644,0.5560821890830994,50,,
,50,,,50,1.1946218013763428,
1.1676807403564453,51,,,,,
,51,1.1676807403564453,0.5591758489608765,51,,
,51,,,51,1.1877801418304443,
1.162325382232666,52,,,,,
,52,1.162325382232666,0.5624082684516907,52,,
,52,,,52,1.1817491054534912,
1.1571438312530518,53,,,,,
,53,1.1571438312530518,0.5639154314994812,53,,
,53,,,53,1.1775422096252441,
1.1522905826568604,54,,,,,
,54,1.1522905826568604,0.565224289894104,54,,
,54,,,54,1.1707199811935425,
1.1476540565490723,55,,,,,
,55,1.1476540565490723,0.5670289397239685,55,,
,55,,,55,1.168928861618042,
1.142832636833191,56,,,,,
,56,1.142832636833191,0.569031834602356,56,,
,56,,,56,1.1614980697631836,
1.1381769180297852,57,,,,,
,57,1.1381769180297852,0.571966826915741,57,,
,57,,,57,1.157434105873108,
1.1335413455963135,58,,,,,
,58,1.1335413455963135,0.5735929608345032,58,,
,58,,,58,1.153321623802185,
1.128957986831665,59,,,,,
,59,1.128957986831665,0.574901819229126,59,,
,59,,,59,1.1482057571411133,
1.1244392395019531,60,,,,,
,60,1.1244392395019531,0.5762900114059448,60,,
,60,,,60,1.142747402191162,
1.1197534799575806,61,,,,,
,61,1.1197534799575806,0.5780549645423889,61,,
,61,,,61,1.1382015943527222,
1.1150904893875122,62,,,,,
,62,1.1150904893875122,0.5801570415496826,62,,
,62,,,62,1.1344612836837769,
1.110453486442566,63,,,,,
,63,1.110453486442566,0.5823781490325928,63,,
,63,,,63,1.1287853717803955,
1.105832576751709,64,,,,,
,64,1.105832576751709,0.5855907797813416,64,,
,64,,,64,1.123704433441162,
1.1013133525848389,65,,,,,
,65,1.1013133525848389,0.5887637138366699,65,,
,65,,,65,1.1202423572540283,
1.0966628789901733,66,,,,,
,66,1.0966628789901733,0.591123640537262,66,,
,66,,,66,1.1142075061798096,
1.0921084880828857,67,,,,,
,67,1.0921084880828857,0.5933645367622375,67,,
,67,,,67,1.111342430114746,
1.0876410007476807,68,,,,,
,68,1.0876410007476807,0.5954864621162415,68,,
,68,,,68,1.106675624847412,
1.0832477807998657,69,,,,,
,69,1.0832477807998657,0.5975092053413391,69,,
,69,,,69,1.1005083322525024,
1.0789328813552856,70,,,,,
,70,1.0789328813552856,0.6001269221305847,70,,
,70,,,70,1.0981682538986206,
1.074541449546814,71,,,,,
,71,1.074541449546814,0.6032403707504272,71,,
,71,,,71,1.094478964805603,
1.0702630281448364,72,,,,,
,72,1.0702630281448364,0.6047872304916382,72,,
,72,,,72,1.0883320569992065,
1.0660779476165771,73,,,,,
,73,1.0660779476165771,0.6069289445877075,73,,
,73,,,73,1.0853272676467896,
1.0619959831237793,74,,,,,
,74,1.0619959831237793,0.6090905666351318,74,,
,74,,,74,1.080772876739502,
1.0580017566680908,75,,,,,
,75,1.0580017566680908,0.6108555197715759,75,,
,75,,,75,1.0757718086242676,
1.0540200471878052,76,,,,,
,76,1.0540200471878052,0.6126601099967957,76,,
,76,,,76,1.0724130868911743,
1.0501891374588013,77,,,,,
,77,1.0501891374588013,0.6146432161331177,77,,
,77,,,77,1.0679523944854736,
1.046498417854309,78,,,,,
,78,1.046498417854309,0.6163883805274963,78,,
,78,,,78,1.0664011240005493,
1.0429575443267822,79,,,,,
,79,1.0429575443267822,0.6174989342689514,79,,
,79,,,79,1.0605182647705078,
1.0394703149795532,80,,,,,
,80,1.0394703149795532,0.6187284588813782,80,,
,80,,,80,1.059762954711914,
1.036151647567749,81,,,,,
,81,1.036151647567749,0.6199777722358704,81,,
,81,,,81,1.055629014968872,
1.0329891443252563,82,,,,,
,82,1.0329891443252563,0.6208701729774475,82,,
,82,,,82,1.0522677898406982,
1.0299807786941528,83,,,,,
,83,1.0299807786941528,0.6216634511947632,83,,
,83,,,83,1.0499176979064941,
1.0270804166793823,84,,,,,
,84,1.0270804166793823,0.6227541565895081,84,,
,84,,,84,1.0463346242904663,
1.0242654085159302,85,,,,,
,85,1.0242654085159302,0.6236465573310852,85,,
,85,,,85,1.0420376062393188,
1.0215953588485718,86,,,,,
,86,1.0215953588485718,0.6246777176856995,86,,
,86,,,86,1.0410758256912231,
1.0190497636795044,87,,,,,
,87,1.0190497636795044,0.6253916621208191,87,,
,87,,,87,1.0382626056671143,
1.0165390968322754,88,,,,,
,88,1.0165390968322754,0.6263831853866577,88,,
,88,,,88,1.0371907949447632,
1.0141290426254272,89,,,,,
,89,1.0141290426254272,0.6275730729103088,89,,
,89,,,89,1.034677267074585,
1.0118101835250854,90,,,,,
,90,1.0118101835250854,0.6280291676521301,90,,
,90,,,90,1.0305471420288086,
1.0095510482788086,91,,,,,
,91,1.0095510482788086,0.6287232637405396,91,,
,91,,,91,1.0294170379638672,
1.0072990655899048,92,,,,,
,92,1.0072990655899048,0.629496693611145,92,,
,92,,,92,1.0267797708511353,
1.0050923824310303,93,,,,,
,93,1.0050923824310303,0.6305873990058899,93,,
,93,,,93,1.0238609313964844,
1.0029462575912476,94,,,,,
,94,1.0029462575912476,0.631697952747345,94,,
,94,,,94,1.022303581237793,
1.000870704650879,95,,,,,
,95,1.000870704650879,0.6326299905776978,95,,
,95,,,95,1.0191811323165894,
0.9987401366233826,96,,,,,
,96,0.9987401366233826,0.6339784860610962,96,,
,96,,,96,1.0179932117462158,
0.9967170357704163,97,,,,,
,97,0.9967170357704163,0.6343553066253662,97,,
,97,,,97,1.0171605348587036,
0.9947724342346191,98,,,,,
,98,0.9947724342346191,0.6347915530204773,98,,
,98,,,98,1.0141844749450684,
,99,,,99,,1.0121897459030151
0.9928445816040039,99,,,,,
,99,0.9928445816040039,0.6355649828910828,99,,
,99,,,99,1.0121897459030151,
0.9909234046936035,100,,,,,
,100,0.9909234046936035,0.6362193822860718,100,,
,100,,,100,1.0093330144882202,
0.989084005355835,101,,,,,
,101,0.989084005355835,0.6368341445922852,101,,
,101,,,101,1.0096443891525269,
0.987248420715332,102,,,,,
,102,0.987248420715332,0.6375084519386292,102,,
,102,,,102,1.0059168338775635,
0.9854722619056702,103,,,,,
,103,0.9854722619056702,0.6378455758094788,103,,
,103,,,103,1.0046800374984741,
0.9836786389350891,104,,,,,
,104,0.9836786389350891,0.6387974619865417,104,,
,104,,,104,1.002978801727295,
0.981913149356842,105,,,,,
,105,0.981913149356842,0.6397889852523804,105,,
,105,,,105,1.0014199018478394,
0.9802246689796448,106,,,,,
,106,0.9802246689796448,0.6402649283409119,106,,
,106,,,106,0.9996520280838013,
0.978519856929779,107,,,,,
,107,0.978519856929779,0.6408003568649292,107,,
,107,,,107,0.9974320530891418,
0.9768106341362,108,,,,,
,108,0.9768106341362,0.6412366628646851,108,,
,108,,,108,0.996738076210022,
0.9751603007316589,109,,,,,
,109,0.9751603007316589,0.6419109106063843,109,,
,109,,,109,0.9920843839645386,
0.9735473990440369,110,,,,,
,110,0.9735473990440369,0.6425653696060181,110,,
,110,,,110,0.9920871257781982,
0.9719098210334778,111,,,,,
,111,0.9719098210334778,0.6432991027832031,111,,
,111,,,111,0.9905713200569153,
0.9703087210655212,112,,,,,
,112,0.9703087210655212,0.6436362266540527,112,,
,112,,,112,0.9886522889137268,
0.968787670135498,113,,,,,
,113,0.968787670135498,0.6438345313072205,113,,
,113,,,113,0.9877442717552185,
0.967218816280365,114,,,,,
,114,0.967218816280365,0.6440724730491638,114,,
,114,,,114,0.9870949387550354,
0.965703547000885,115,,,,,
,115,0.965703547000885,0.6446475982666016,115,,
,115,,,115,0.985403299331665,
0.9642342329025269,116,,,,,
,116,0.9642342329025269,0.6449252367019653,116,,
,116,,,116,0.9829128980636597,
0.9627704620361328,117,,,,,
,117,0.9627704620361328,0.6456193327903748,117,,
,117,,,117,0.9819607138633728,
0.9612901210784912,118,,,,,
,118,0.9612901210784912,0.6462737321853638,118,,
,118,,,118,0.9786610007286072,
0.9599176645278931,119,,,,,
,119,0.9599176645278931,0.6461943984031677,119,,
,119,,,119,0.979140043258667,
0.9585156440734863,120,,,,,
,120,0.9585156440734863,0.6467893719673157,120,,
,120,,,120,0.9779953956604004,
0.9570478796958923,121,,,,,
,121,0.9570478796958923,0.6473049521446228,121,,
,121,,,121,0.9749646782875061,
0.9556845426559448,122,,,,,
,122,0.9556845426559448,0.6474437713623047,122,,
,122,,,122,0.9741124510765076,
0.954267144203186,123,,,,,
,123,0.954267144203186,0.6477808952331543,123,,
,123,,,123,0.972432553768158,
0.9528688788414001,124,,,,,
,124,0.9528688788414001,0.6484155058860779,124,,
,124,,,124,0.9720088839530945,
0.951545000076294,125,,,,,
,125,0.951545000076294,0.648931086063385,125,,
,125,,,125,0.970179557800293,
0.9500689506530762,126,,,,,
,126,0.9500689506530762,0.6491492390632629,126,,
,126,,,126,0.9693019986152649,
0.9487017393112183,127,,,,,
,127,0.9487017393112183,0.6494268774986267,127,,
,127,,,127,0.9679736495018005,
0.9474295973777771,128,,,,,
,128,0.9474295973777771,0.6496846675872803,128,,
,128,,,128,0.9667624831199646,
0.9459437131881714,129,,,,,
,129,0.9459437131881714,0.6501209735870361,129,,
,129,,,129,0.9657418727874756,
0.9446589350700378,130,,,,,
,130,0.9446589350700378,0.6506167650222778,130,,
,130,,,130,0.9643586874008179,
0.9433324337005615,131,,,,,
,131,0.9433324337005615,0.650834858417511,131,,
,131,,,131,0.9622569680213928,
0.941943883895874,132,,,,,
,132,0.941943883895874,0.6516281366348267,132,,
,132,,,132,0.9603491425514221,
0.9406908750534058,133,,,,,
,133,0.9406908750534058,0.6520247459411621,133,,
,133,,,133,0.9605359435081482,
0.9394513368606567,134,,,,,
,134,0.9394513368606567,0.6521834135055542,134,,
,134,,,134,0.9570016860961914,
0.9381535053253174,135,,,,,
,135,0.9381535053253174,0.6529766321182251,135,,
,135,,,135,0.9572914838790894,
0.936888575553894,136,,,,,
,136,0.936888575553894,0.6535319089889526,136,,
,136,,,136,0.9558795690536499,
0.9357030987739563,137,,,,,
,137,0.9357030987739563,0.6534724235534668,137,,
,137,,,137,0.9546898007392883,
0.9344102144241333,138,,,,,
,138,0.9344102144241333,0.6540277004241943,138,,
,138,,,138,0.9544171094894409,
0.9332905411720276,139,,,,,
,139,0.9332905411720276,0.6544837951660156,139,,
,139,,,139,0.9524411559104919,
0.9321116209030151,140,,,,,
,140,0.9321116209030151,0.6550390720367432,140,,
,140,,,140,0.9513424634933472,
0.930868923664093,141,,,,,
,141,0.930868923664093,0.6555943489074707,141,,
,141,,,141,0.9494467973709106,
0.9298389554023743,142,,,,,
,142,0.9298389554023743,0.6550390720367432,142,,
,142,,,142,0.9487301111221313,
0.9286307096481323,143,,,,,
,143,0.9286307096481323,0.6562091112136841,143,,
,143,,,143,0.9481884837150574,
0.927543580532074,144,,,,,
,144,0.927543580532074,0.656427264213562,144,,
,144,,,144,0.9446737170219421,
0.9264055490493774,145,,,,,
,145,0.9264055490493774,0.6565263867378235,145,,
,145,,,145,0.9451967477798462,
0.9251587986946106,146,,,,,
,146,0.9251587986946106,0.6572799682617188,146,,
,146,,,146,0.9429059028625488,
0.9240214228630066,147,,,,,
,147,0.9240214228630066,0.6579145789146423,147,,
,147,,,147,0.9436905384063721,
0.9230197668075562,148,,,,,
,148,0.9230197668075562,0.6574386358261108,148,,
,148,,,148,0.9412034749984741,
,149,,,149,,0.9404458403587341
0.921873927116394,149,,,,,
,149,0.921873927116394,0.6585689783096313,149,,
,149,,,149,0.9404458403587341,
0.9208095669746399,150,,,,,
,150,0.9208095669746399,0.6588267683982849,150,,
,150,,,150,0.9405360221862793,
0.9199523329734802,151,,,,,
,151,0.9199523329734802,0.6590846180915833,151,,
,151,,,151,0.9394271969795227,
0.9187787175178528,152,,,,,
,152,0.9187787175178528,0.6600365042686462,152,,
,152,,,152,0.9387575387954712,
0.917801558971405,153,,,,,
,153,0.917801558971405,0.6600365042686462,153,,
,153,,,153,0.9371207356452942,
0.9168969392776489,154,,,,,
,154,0.9168969392776489,0.6602942943572998,154,,
,154,,,154,0.936581552028656,
0.9158389568328857,155,,,,,
,155,0.9158389568328857,0.6612065434455872,155,,
,155,,,155,0.9356932044029236,
0.9149736166000366,156,,,,,
,156,0.9149736166000366,0.6608495712280273,156,,
,156,,,156,0.9326953887939453,
0.9137319326400757,157,,,,,
,157,0.9137319326400757,0.6616031527519226,157,,
,157,,,157,0.9329608678817749,
0.91269850730896,158,,,,,
,158,0.91269850730896,0.6622575521469116,158,,
,158,,,158,0.9310312271118164,
0.911891758441925,159,,,,,
,159,0.911891758441925,0.6618807911872864,159,,
,159,,,159,0.9327765107154846,
0.9108249545097351,160,,,,,
,160,0.9108249545097351,0.662872314453125,160,,
,160,,,160,0.9296422600746155,
0.9099624156951904,161,,,,,
,161,0.9099624156951904,0.6629317998886108,161,,
,161,,,161,0.9291624426841736,
0.9091575741767883,162,,,,,
,162,0.9091575741767883,0.6633086204528809,162,,
,162,,,162,0.9284546375274658,
0.9082522392272949,163,,,,,
,163,0.9082522392272949,0.6642406582832336,163,,
,163,,,163,0.9276252388954163,
0.9075345993041992,164,,,,,
,164,0.9075345993041992,0.6637845635414124,164,,
,164,,,164,0.9271725416183472,
0.906573474407196,165,,,,,
,165,0.906573474407196,0.6643398404121399,165,,
,165,,,165,0.9261049628257751,
0.905741810798645,166,,,,,
,166,0.905741810798645,0.6648355722427368,166,,
,166,,,166,0.9244169592857361,
0.9050657153129578,167,,,,,
,167,0.9050657153129578,0.6648752689361572,167,,
,167,,,167,0.9259596467018127,
0.904125452041626,168,,,,,
,168,0.904125452041626,0.6653908491134644,168,,
,168,,,168,0.923204779624939,
0.9033122062683105,169,,,,,
,169,0.9033122062683105,0.6656684875488281,169,,
,169,,,169,0.9234716892242432,
0.9025668501853943,170,,,,,
,170,0.9025668501853943,0.665886640548706,170,,
,170,,,170,0.921126663684845,
0.9017496705055237,171,,,,,
,171,0.9017496705055237,0.6664815545082092,171,,
,171,,,171,0.9205371737480164,
0.9010407328605652,172,,,,,
,172,0.9010407328605652,0.6664815545082092,172,,
,172,,,172,0.9207714200019836,
0.9002083539962769,173,,,,,
,173,0.9002083539962769,0.6671161651611328,173,,
,173,,,173,0.9190742373466492,
0.8994172811508179,174,,,,,
,174,0.8994172811508179,0.6675326228141785,174,,
,174,,,174,0.9185253977775574,
0.8986921906471252,175,,,,,
,175,0.8986921906471252,0.6676912903785706,175,,
,175,,,175,0.9166922569274902,
0.8978486061096191,176,,,,,
,176,0.8978486061096191,0.6682267189025879,176,,
,176,,,176,0.9165364503860474,
0.8972201943397522,177,,,,,
,177,0.8972201943397522,0.6681473851203918,177,,
,177,,,177,0.9164736270904541,
0.8964869379997253,178,,,,,
,178,0.8964869379997253,0.6691786050796509,178,,
,178,,,178,0.9162981510162354,
0.8961821794509888,179,,,,,
,179,0.8961821794509888,0.6681077480316162,179,,
,179,,,179,0.9158196449279785,
0.8952604532241821,180,,,,,
,180,0.8952604532241821,0.6693769097328186,180,,
,180,,,180,0.9153504371643066,
0.8946372270584106,181,,,,,
,181,0.8946372270584106,0.6691786050796509,181,,
,181,,,181,0.9147036075592041,
0.8940485119819641,182,,,,,
,182,0.8940485119819641,0.6691984534263611,182,,
,182,,,182,0.9125998616218567,
0.8933373093605042,183,,,,,
,183,0.8933373093605042,0.6699123382568359,183,,
,183,,,183,0.9123252630233765,
0.89280766248703,184,,,,,
,184,0.89280766248703,0.6697140336036682,184,,
,184,,,184,0.9106329679489136,
0.8919697999954224,185,,,,,
,185,0.8919697999954224,0.6706857681274414,185,,
,185,,,185,0.9118090271949768,
0.8913167715072632,186,,,,,
,186,0.8913167715072632,0.6711220145225525,186,,
,186,,,186,0.9096970558166504,
0.8908933997154236,187,,,,,
,187,0.8908933997154236,0.6705271005630493,187,,
,187,,,187,0.9111459255218506,
0.8901239633560181,188,,,,,
,188,0.8901239633560181,0.6714988350868225,188,,
,188,,,188,0.9086982607841492,
0.889505922794342,189,,,,,
,189,0.889505922794342,0.6713798642158508,189,,
,189,,,189,0.9092891216278076,
0.8889537453651428,190,,,,,
,190,0.8889537453651428,0.6714789867401123,190,,
,190,,,190,0.9072046875953674,
0.8882937431335449,191,,,,,
,191,0.8882937431335449,0.6719351410865784,191,,
,191,,,191,0.9073861241340637,
0.8878234624862671,192,,,,,
,192,0.8878234624862671,0.6716376543045044,192,,
,192,,,192,0.9066110849380493,
0.8870909214019775,193,,,,,
,193,0.8870909214019775,0.6721334457397461,193,,
,193,,,193,0.9056868553161621,
0.8864687085151672,194,,,,,
,194,0.8864687085151672,0.6725300550460815,194,,
,194,,,194,0.9050458669662476,
0.8858175873756409,195,,,,,
,195,0.8858175873756409,0.6727482080459595,195,,
,195,,,195,0.9031195044517517,
0.8852145075798035,196,,,,,
,196,0.8852145075798035,0.6733629703521729,196,,
,196,,,196,0.9046322107315063,
0.8848995566368103,197,,,,,
,197,0.8848995566368103,0.6725696921348572,197,,
,197,,,197,0.9033151865005493,
0.8840216994285583,198,,,,,
,198,0.8840216994285583,0.6734620928764343,198,,
,198,,,198,0.9034621119499207,
,199,,,199,,0.9037119150161743
0.8835359215736389,199,,,,,
,199,0.8835359215736389,0.6741363406181335,199,,
,199,,,199,0.9037119150161743,
0.8831558227539062,200,,,,,
,200,0.8831558227539062,0.6738190650939941,200,,
,200,,,200,0.902746319770813,
0.8825227618217468,201,,,,,
,201,0.8825227618217468,0.6744139790534973,201,,
,201,,,201,0.9016937613487244,
0.882149875164032,202,,,,,
,202,0.882149875164032,0.6734819412231445,202,,
,202,,,202,0.9005396962165833,
0.8815558552742004,203,,,,,
,203,0.8815558552742004,0.6743346452713013,203,,
,203,,,203,0.9016976952552795,
0.8810573220252991,204,,,,,
,204,0.8810573220252991,0.6743346452713013,204,,
,204,,,204,0.899973452091217,
0.880639374256134,205,,,,,
,205,0.880639374256134,0.6742156744003296,205,,
,205,,,205,0.898490309715271,
0.8799806833267212,206,,,,,
,206,0.8799806833267212,0.6744933128356934,206,,
,206,,,206,0.8990687131881714,
0.8794969916343689,207,,,,,
,207,0.8794969916343689,0.674909770488739,207,,
,207,,,207,0.8984734416007996,
0.8787270188331604,208,,,,,
,208,0.8787270188331604,0.6750485897064209,208,,
,208,,,208,0.8968186378479004,
0.8782186508178711,209,,,,,
,209,0.8782186508178711,0.6754055619239807,209,,
,209,,,209,0.896862268447876,
0.8776825070381165,210,,,,,
,210,0.8776825070381165,0.6757624745368958,210,,
,210,,,210,0.8954277038574219,
0.8771857023239136,211,,,,,
,211,0.8771857023239136,0.6757029891014099,211,,
,211,,,211,0.8969287276268005,
0.8767973184585571,212,,,,,
,212,0.8767973184585571,0.6761194467544556,212,,
,212,,,212,0.8960227370262146,
0.8762511610984802,213,,,,,
,213,0.8762511610984802,0.6766152381896973,213,,
,213,,,213,0.8947566747665405,
0.8758372664451599,214,,,,,
,214,0.8758372664451599,0.6762979626655579,214,,
,214,,,214,0.8941372632980347,
0.8752039670944214,215,,,,,
,215,0.8752039670944214,0.6765359044075012,215,,
,215,,,215,0.8956160545349121,
0.874641478061676,216,,,,,
,216,0.874641478061676,0.6769325137138367,216,,
,216,,,216,0.8926318883895874,
0.8743082284927368,217,,,,,
,217,0.8743082284927368,0.6766945719718933,217,,
,217,,,217,0.8937585949897766,
0.8735880255699158,218,,,,,
,218,0.8735880255699158,0.6774877905845642,218,,
,218,,,218,0.8917461633682251,
0.8730763792991638,219,,,,,
,219,0.8730763792991638,0.6769919991493225,219,,
,219,,,219,0.8911909461021423,
0.8725592494010925,220,,,,,
,220,0.8725592494010925,0.6772696375846863,220,,
,220,,,220,0.8918718695640564,
0.872056782245636,221,,,,,
,221,0.872056782245636,0.6776464581489563,221,,
,221,,,221,0.8912849426269531,
0.8717234134674072,222,,,,,
,222,0.8717234134674072,0.6772300004959106,222,,
,222,,,222,0.8901363611221313,
0.8711868524551392,223,,,,,
,223,0.8711868524551392,0.6777059435844421,223,,
,223,,,223,0.8907080292701721,
0.8708032369613647,224,,,,,
,224,0.8708032369613647,0.6777455806732178,224,,
,224,,,224,0.8885242938995361,
0.8703406453132629,225,,,,,
,225,0.8703406453132629,0.6778051257133484,225,,
,225,,,225,0.8890379667282104,
0.869850754737854,226,,,,,
,226,0.869850754737854,0.678717315196991,226,,
,226,,,226,0.886651337146759,
0.8695824146270752,227,,,,,
,227,0.8695824146270752,0.6776663064956665,227,,
,227,,,227,0.8890749216079712,
0.8687940239906311,228,,,,,
,228,0.8687940239906311,0.6783801913261414,228,,
,228,,,228,0.8881313800811768,
0.8682710528373718,229,,,,,
,229,0.8682710528373718,0.6784396767616272,229,,
,229,,,229,0.8865582346916199,
0.8677388429641724,230,,,,,
,230,0.8677388429641724,0.6790148019790649,230,,
,230,,,230,0.8861351013183594,
0.8672175407409668,231,,,,,
,231,0.8672175407409668,0.6791932582855225,231,,
,231,,,231,0.8855012059211731,
0.8668697476387024,232,,,,,
,232,0.8668697476387024,0.6788759827613831,232,,
,232,,,232,0.8854323625564575,
0.8663586378097534,233,,,,,
,233,0.8663586378097534,0.6796097159385681,233,,
,233,,,233,0.8858520984649658,
0.8659515380859375,234,,,,,
,234,0.8659515380859375,0.6793717741966248,234,,
,234,,,234,0.8847017288208008,
0.8655663132667542,235,,,,,
,235,0.8655663132667542,0.6797088980674744,235,,
,235,,,235,0.885158121585846,
0.8652253150939941,236,,,,,
,236,0.8652253150939941,0.6802244782447815,236,,
,236,,,236,0.8839744925498962,
0.8651487827301025,237,,,,,
,237,0.8651487827301025,0.6793915629386902,237,,
,237,,,237,0.8837592005729675,
0.8642091751098633,238,,,,,
,238,0.8642091751098633,0.6802443265914917,238,,
,238,,,238,0.882836103439331,
0.8635989427566528,239,,,,,
,239,0.8635989427566528,0.6805021166801453,239,,
,239,,,239,0.880771279335022,
0.8633442521095276,240,,,,,
,240,0.8633442521095276,0.6799865365028381,240,,
,240,,,240,0.8822975158691406,
0.86274653673172,241,,,,,
